"","latitud","id_old","url","latitud_dec","altitud","capital","num_hab","zona_comarcal","destacada","nombre","longitud_dec","id","longitud"
"1831","40º6'28.37016""","10220","casas-del-castanar-id10054","40.10788060","677","Casas del Castañar","604","701001","0","Casas del Castañar","-5.90429188","10054","-5º54'15.450768"""
"1832","40º30'28.337544""","37164","casas-del-conde-las-id37090","40.50787154","695","Casas del Conde, Las","57","673703","0","Casas del Conde, Las","-6.04117678","37090","-6º2'28.236408"""
"1833","40º12'8.032644""","10224","casas-del-monte-id10055","40.20223129","597","Casas del Monte","821","701001","0","Casas del Monte","-5.96052215","10055","-5º57'37.87974"""
"1834","40º31'42.847428""","05141","casas-del-puerto-id05052","40.52856873","1174","Casas del Puerto","101","670502","0","Casas del Puerto","-5.19835696","05052","-5º11'54.085056"""
"1835","39º17'13.260696""","02230","casas-ibanez-id02024","39.28701686","708","Casas-Ibáñez","4713","680201","1","Casas-Ibáñez","-1.47129143","02024","-1º28'16.649148"""
"1836","39º45'36.253368""","45168","casasbuenas-id45042","39.76007038","684","Casasbuenas","209","684503","0","Casasbuenas","-4.12654058","45042","-4º7'35.546088"""
"1837","41º22'28.006644""","49111","casaseca-de-campean-id49038","41.37444629","761","Casaseca de Campeán","115","674902","0","Casaseca de Campeán","-5.74561020","49038","-5º44'44.19672"""
"1838","41º26'19.210704""","49114","casaseca-de-las-chanas-id49039","41.43866964","709","Casaseca de las Chanas","381","674902","0","Casaseca de las Chanas","-5.67650658","49039","-5º40'35.423688"""
"1839","39º23'34.289556""","16252","casasimarro-id16066","39.39285821","751","Casasimarro","3175","681603","1","Casasimarro","-2.03987145","16066","-2º2'23.53722"""
"1840","40º40'0.685776""","05144","casasola-id05053","40.66685716","1310","Casasola","81","670502","0","Casasola","-4.82825364","05053","-4º49'41.713104"""
"1841","41º34'44.598504""","47148","casasola-de-arion-id47036","41.57905514","711","Casasola de Arión","289","674701","0","Casasola de Arión","-5.24058115","47036","-5º14'26.09214"""
"1842","39º53'11.206788""","10228","casatejada-id10058","39.88644633","272","Casatejada","1439","701002","0","Casatejada","-5.68410208","10058","-5º41'2.767488"""
"1843","40º16'45.468336""","05147","casavieja-id05054","40.27929676","538","Casavieja","1536","670503","1","Casavieja","-4.76580770","05054","-4º45'56.90772"""
"1844","42º9'20.869596""","22292","casbas-de-huesca-id22081","42.15579711","559","Casbas de Huesca","295","622202","0","Casbas de Huesca","-0.13942125","22081","-0º8'21.9165"""
"1845","42º40'40.215756""","09148","cascajares-de-bureba-id09077","42.67783771","795","Cascajares de Bureba","33","670902","0","Cascajares de Bureba","-3.23747381","09077","-3º14'14.905716"""
"1846","42º3'43.368156""","09150","cascajares-de-la-sierra-id09078","42.06204671","925","Cascajares de la Sierra","40","670905","0","Cascajares de la Sierra","-3.39924861","09078","-3º23'57.294996"""
"1847","41º59'56.754024""","31204","cascante-id31068","41.99909834","357","Cascante","3888","743104","0","Cascante","-1.67903193","31068","-1º40'44.514948"""
"1848","40º11'45.776652""","44240","cascante-del-rio-id44064","40.19604907","989","Cascante del Río","82","624401","0","Cascante del Río","-1.11435603","44064","-1º6'51.681708"""
"1849","41º2'19.010328""","43205","caseres-id43041","41.03861398","323","Caseres","267","694301","0","Caseres","0.25016813","43041","0º15'0.605268"""
"1850","40º19'23.532852""","05150","casillas-id05055","40.32320357","1012","Casillas","721","670502","0","Casillas","-4.57233428","05055","-4º34'20.403408"""
"1851","39º57'57.491784""","10232","casillas-de-coria-id10059","39.96596994","243","Casillas de Coria","423","701002","0","Casillas de Coria","-6.63611878","10059","-6º38'10.027608"""
"1852","40º22'56.79606""","37166","casillas-de-flores-id37091","40.38244335","852","Casillas de Flores","187","673701","0","Casillas de Flores","-6.75386274","37091","-6º45'13.905864"""
"1853","39º42'0.982584""","46267","casinos-id46089","39.70027294","312","Casinos","2829","774601","0","Casinos","-0.70721276","46089","-0º42'25.965936"""
"1854","41º10'1.063308""","40164","casla-id40045","41.16696203","1079","Casla","167","674002","0","Casla","-3.65550439","40045","-3º39'19.815804"""
"1855","43º10'56.484624""","33150","caso-campu-el-id33015","43.18235684","574","Campu, El","1704","633305","0","Caso","-5.34401882","33015","-5º20'38.467752"""
"1856","41º14'11.004432""","50222","caspe-id50074","41.23639012","149","Caspe","9927","625003","1","Caspe","-0.03750663","50074","-0º2'15.023868"""
"1857","40º41'36.01932""","19189","caspuenas-id19074","40.69333870","852","Caspueñas","100","681903","0","Caspueñas","-2.97893450","19074","-2º58'44.1642"""
"1858","42º0'49.371588""","08144","casserres-id08049","42.01371433","618","Casserres","1569","690802","0","Casserres","1.84259328","08049","1º50'33.335808"""
"1859","41º53'14.218008""","17172","cassa-de-la-selva-id17044","41.88728278","146","Cassà de la Selva","9922","691702","1","Cassà de la Selva","2.87439907","17044","2º52'27.836652"""
"1860","38º35'47.675148""","03260","castalla-id03053","38.59657643","669","Castalla","10143","770302","0","Castalla","-0.67026538","03053","-0º40'12.955368"""
"1861","39º37'34.779324""","10236","castanar-de-ibor-id10060","39.62632759","685","Castañar de Ibor","1139","701004","0","Castañar de Ibor","-5.41680780","10060","-5º25'0.50808"""
"1862","42º30'43.013844""","26215","castanares-de-rioja-id26043","42.51194829","542","Castañares de Rioja","464","762601","0","Castañares de Rioja","-2.93222382","26043","-2º55'56.005752"""
"1863","43º18'34.143768""","39090","castaneda-pomaluengo-id39019","43.30948438","59","Pomaluengo","2659","663901","0","Castañeda","-3.92959517","39019","-3º55'46.542612"""
"1864","37º53'42.6066""","21220","castano-del-robledo-id21022","37.89516850","733","Castaño del Robledo","211","612101","0","Castaño del Robledo","-6.70419467","21022","-6º42'15.100812"""
"1865","40º22'53.562792""","16256","castejon-id16067","40.38154522","861","Castejón","158","681601","0","Castejón","-2.51848176","16067","-2º31'6.534336"""
"1866","42º10'15.556044""","31210","castejon-id31070","42.17098779","277","Castejón","4120","743104","0","Castejón","-1.69132764","31070","-1º41'28.779504"""
"1867","41º10'59.65086""","50225","castejon-de-alarba-id50075","41.18323635","920","Castejón de Alarba","84","625002","0","Castejón de Alarba","-1.63602906","50075","-1º38'9.704616"""
"1868","40º56'18.857868""","19192","castejon-de-henares-id19075","40.93857163","965","Castejón de Henares","77","681903","0","Castejón de Henares","-2.78735890","19075","-2º47'14.49204"""
"1869","41º37'1.875756""","22296","castejon-de-monegros-id22083","41.61718771","467","Castejón de Monegros","574","622203","0","Castejón de Monegros","-0.23978744","22083","-0º14'23.234784"""
"1870","42º30'46.950624""","22300","castejon-de-sos-id22084","42.51304184","923","Castejón de Sos","733","622201","0","Castejón de Sos","0.49333972","22084","0º29'36.022992"""
"1871","40º59'50.845632""","44244","castejon-de-tornos-id44065","40.99745712","1082","Castejón de Tornos","63","624401","0","Castejón de Tornos","-1.42781988","44065","-1º25'40.151568"""
"1872","41º58'56.956404""","50231","castejon-de-valdejasa-id50077","41.98248789","522","Castejón de Valdejasa","237","625001","0","Castejón de Valdejasa","-0.99531902","50077","-0º59'43.148472"""
"1873","41º18'36.898704""","50228","castejon-de-las-armas-id50076","41.31024964","608","Castejón de las Armas","105","625002","0","Castejón de las Armas","-1.81213433","50076","-1º48'43.683588"""
"1874","41º57'45.377172""","22304","castejon-del-puente-id22082","41.96260477","370","Castejón del Puente","349","622202","0","Castejón del Puente","0.16159652","22082","0º9'41.747472"""
"1875","40º48'8.960544""","44248","castel-de-cabra-id44066","40.80248904","1089","Castel de Cabra","128","624402","0","Castel de Cabra","-0.69660308","44066","-0º41'47.771088"""
"1876","41º48'11.825604""","22308","castelflorite-id22085","41.80328489","312","Castelflorite","123","622203","0","Castelflorite","-0.02147721","22085","-0º1'17.317956"""
"1877","40º39'38.466648""","12175","castell-de-cabres-id12037","40.66068518","1132","Castell de Cabres","16","771201","0","Castell de Cabres","0.04253046","12037","0º2'33.109656"""
"1878","38º43'29.989344""","03265","castell-de-castells-id03054","38.72499704","549","Castell de Castells","442","770301","0","Castell de Castells","-0.19391054","03054","-0º11'38.077944"""
"1879","38º40'36.991668""","03370","castell-de-guadalest-el-id03075","38.67694213","571","Castell de Guadalest, el","226","770301","0","Castell de Guadalest, el","-0.19735239","03075","-0º11'50.468604"""
"1880","42º5'33.088164""","25244","castell-de-mur-guardia-de-noguera-id25904","42.09252449","529","Guàrdia de Noguera","163","692502","0","Castell de Mur","0.87788434","25904","0º52'40.383624"""
"1881","42º10'24.327948""","08147","castell-de-l-areny-id08057","42.17342443","954","Castell de l'Areny","75","690801","0","Castell de l'Areny","1.94534683","08057","1º56'43.248588"""
"1882","39º52'41.979108""","07630","castell-es-id07064","39.87832753","16","Castell, Es","7661","645501","0","Castell, Es","4.28966629","07064","4º17'22.798644"""
"1883","41º48'51.357816""","17184","castell-platja-d-aro-id17048","41.81426606","4","Platja d'Aro","10721","691704","1","Castell-Platja d'Aro","3.06798443","17048","3º4'4.743948"""
"1884","42º19'44.178888""","09152","castellanos-de-castro-id09079","42.32893858","882","Castellanos de Castro","50","670904","0","Castellanos de Castro","-4.03541313","09079","-4º2'7.487268"""
"1885","41º1'6.63276""","37168","castellanos-de-moriscos-id37092","41.01850910","834","Castellanos de Moriscos","2229","673701","1","Castellanos de Moriscos","-5.59160735","37092","-5º35'29.78646"""
"1886","41º3'4.780908""","37342","castellanos-de-villiquera-id37185","41.05132803","828","Castellanos de Villiquera","698","673701","0","Castellanos de Villiquera","-5.69452751","37185","-5º41'40.299036"""
"1887","41º5'4.983648""","05153","castellanos-de-zapardiel-id05056","41.08471768","783","Castellanos de Zapardiel","98","670501","0","Castellanos de Zapardiel","-4.90890242","05056","-4º54'32.048712"""
"1888","38º15'20.785788""","23240","castellar-id23025","38.25577383","760","Castellar","3470","612301","0","Castellar","-3.12877307","23025","-3º7'43.583052"""
"1889","38º32'18.314016""","13330","castellar-de-santiago-id13033","38.53842056","824","Castellar de Santiago","2123","681302","0","Castellar de Santiago","-3.27666164","13033","-3º16'35.981904"""
"1890","36º19'7.481892""","11120","castellar-de-la-frontera-id11013","36.31874497","258","Castellar de la Frontera","3084","611104","0","Castellar de la Frontera","-5.45303398","11013","-5º27'10.922328"""
"1891","40º49'9.905412""","19195","castellar-de-la-muela-id19076","40.81941817","1213","Castellar de la Muela","37","681902","0","Castellar de la Muela","-1.75965907","19076","-1º45'34.772652"""
"1892","42º1'21.914436""","25248","castellar-de-la-ribera-id25064","42.02275401","652","Castellar de la Ribera","149","692503","0","Castellar de la Ribera","1.41548270","25064","1º24'55.73772"""
"1893","42º16'58.34424""","08150","castellar-de-n-hug-id08052","42.28287340","1397","Castellar de n'Hug","159","690801","0","Castellar de n'Hug","2.01715654","08052","2º1'1.763544"""
"1894","42º7'11.54874""","08153","castellar-del-riu-llinars-id08050","42.11987465","1230","Llinars","171","690801","0","Castellar del Riu","1.76009559","08050","1º45'36.344124"""
"1895","41º37'5.079936""","08156","castellar-del-valles-id08051","41.61807776","332","Castellar del Vallès","23440","690803","0","Castellar del Vallès","2.08580516","08051","2º5'8.898576"""
"1896","40º21'55.472472""","44260","castellar-el-id44070","40.36540902","1242","Castellar, El","60","624402","0","Castellar, El","-0.81744539","44070","-0º49'2.803404"""
"1897","41º38'21.458436""","08159","castellbell-i-el-vilar-borras-el-id08053","41.63929401","144","Borràs, El","3624","690802","0","Castellbell i el Vilar","1.85579860","08053","1º51'20.87496"""
"1898","41º28'29.499384""","08162","castellbisbal-id08054","41.47486094","152","Castellbisbal","12434","690803","0","Castellbisbal","1.98046176","08054","1º58'49.662336"""
"1899","41º45'33.0327""","08165","castellcir-id08055","41.75917575","772","Castellcir","718","690802","0","Castellcir","2.14845292","08055","2º8'54.430512"""
"1900","41º29'58.6905""","25252","castelldans-id25067","41.49963625","354","Castelldans","976","692503","0","Castelldans","0.76629416","25067","0º45'58.658976"""
"1901","41º16'43.584348""","08168","castelldefels-id08056","41.27877343","3","Castelldefels","63255","690804","1","Castelldefels","1.97680641","08056","1º58'36.503076"""
"1902","41º15'47.461932""","08171","castellet-i-la-gornal-gornal-la-id08058","41.26318387","105","Gornal, La","2237","690804","0","Castellet i la Gornal","1.63352368","08058","1º38'0.685248"""
"1903","41º46'34.244184""","08174","castellfollit-de-riubregos-id08060","41.77617894","480","Castellfollit de Riubregós","177","690802","0","Castellfollit de Riubregós","1.43806257","08060","1º26'17.025252"""
"1904","42º13'5.8251""","17176","castellfollit-de-la-roca-id17046","42.21828475","281","Castellfollit de la Roca","1013","691702","0","Castellfollit de la Roca","2.55462098","17046","2º33'16.635528"""
"1905","41º40'10.49466""","08177","castellfollit-del-boix-id08059","41.66958185","678","Castellfollit del Boix","428","690802","0","Castellfollit del Boix","1.70126254","08059","1º42'4.545144"""
"1906","40º30'8.571348""","12180","castellfort-id12038","40.50238093","1182","Castellfort","215","771201","0","Castellfort","-0.19121752","12038","-0º11'28.383072"""
"1907","41º40'34.078548""","08180","castellgali-id08061","41.67613293","268","Castellgalí","2022","690802","0","Castellgalí","1.83966020","08061","1º50'22.77672"""
"1908","41º50'2.691744""","08183","castellnou-de-bages-id08062","41.83408104","484","Castellnou de Bages","1241","690802","0","Castellnou de Bages","1.83745179","08062","1º50'14.826444"""
"1909","41º38'55.196592""","25256","castellnou-de-seana-id25068","41.64866572","269","Castellnou de Seana","740","692503","0","Castellnou de Seana","0.97018409","25068","0º58'12.662724"""
"1910","39º51'38.954988""","12185","castellnovo-id12039","39.86082083","348","Castellnovo","991","771203","0","Castellnovo","-0.45650191","12039","-0º27'23.406876"""
"1911","41º35'54.892536""","08186","castelloli-id08063","41.59858126","393","Castellolí","571","690803","0","Castellolí","1.70053944","08063","1º42'1.941984"""
"1912","38º54'52.13664""","46273","castellonet-de-la-conquesta-id46091","38.91448240","173","Castellonet de la Conquesta","146","774604","0","Castellonet de la Conquesta","-0.26340163","46091","-0º15'48.245868"""
"1913","40º48'1.151604""","44264","castellote-id44071","40.80031989","779","Castellote","754","624402","0","Castellote","-0.31996594","44071","-0º19'11.877384"""
"1914","41º44'48.38028""","25264","castellsera-id25070","41.74677230","266","Castellserà","1083","692503","0","Castellserà","0.98704820","25070","0º59'13.37352"""
"1915","41º45'4.830912""","08189","castelltercol-id08064","41.75134192","726","Castellterçol","2400","690802","0","Castellterçol","2.12121675","08064","2º7'16.3803"""
"1916","41º10'52.835088""","43210","castellvell-del-camp-id43042","41.18134308","230","Castellvell del Camp","2869","694302","0","Castellvell del Camp","1.09658367","43042","1º5'47.701212"""
